"G","X","id","cluster","period","Y","treat"
2,1.06373157652673,788,35,3,8.16529805624572,1
2,1.06373157652673,788,35,4,10.956455980663,1
2,0.0794927476502609,790,20,1,3.21011018126357,1
2,0.0794927476502609,790,20,2,4.08547025440492,1
2,0.0794927476502609,790,20,3,7.22213737898361,1
2,0.0794927476502609,790,20,4,8.42784505346766,1
4,1.46693576499659,792,27,1,4.18686035402793,1
4,1.46693576499659,792,27,2,8.44305330546551,1
4,1.46693576499659,792,27,3,9.57211534179609,1
4,1.46693576499659,792,27,4,11.2784586242936,1
2,-0.175831706535151,794,39,1,5.77074511885563,1
2,-0.175831706535151,794,39,2,6.67928083067721,1
2,-0.175831706535151,794,39,3,8.98065841006472,1
2,-0.175831706535151,794,39,4,10.4246705828806,1
3,-0.347399988402652,795,30,1,3.08296427522699,1
3,-0.347399988402652,795,30,2,3.26488928296875,1
3,-0.347399988402652,795,30,3,6.32959844823613,1
3,-0.347399988402652,795,30,4,4.01992613991132,1
4,-0.995595817231186,796,38,1,2.58006199330409,1
4,-0.995595817231186,796,38,2,3.04131020948508,1
4,-0.995595817231186,796,38,3,3.6726406805337,1
4,-0.995595817231186,796,38,4,4.51099801416457,1
4,-0.212949110992035,797,18,1,4.85853696217945,1
4,-0.212949110992035,797,18,2,5.18825544983507,1
4,-0.212949110992035,797,18,3,7.53220231477578,1
4,-0.212949110992035,797,18,4,8.62354480640879,1
2,1.10497403127978,798,12,1,3.48329047109171,1
2,1.10497403127978,798,12,2,6.97620245946079,1
2,1.10497403127978,798,12,3,9.39779303744101,1
2,1.10497403127978,798,12,4,14.0791993825036,1
4,2.22248415600729,800,15,1,3.59068696191784,1
4,2.22248415600729,800,15,2,8.15406445834704,1
4,2.22248415600729,800,15,3,10.7930153497049,1
4,2.22248415600729,800,15,4,15.8140531827941,1
2,1.41108944601227,801,28,1,2.84651875760994,1
2,1.41108944601227,801,28,2,7.6829767001945,1
2,1.41108944601227,801,28,3,11.1242369640922,1
2,1.41108944601227,801,28,4,13.2749267805923,1
2,0.0294288080606621,802,43,1,-0.562242805511266,1
2,0.0294288080606621,802,43,2,0.496138291230363,1
2,0.0294288080606621,802,43,3,2.93209703975414,1
2,0.0294288080606621,802,43,4,6.86822068635649,1
3,0.288098509993357,803,23,1,2.22824960314619,1
3,0.288098509993357,803,23,2,6.41476053035553,1
3,0.288098509993357,803,23,3,5.67042890653676,1
3,0.288098509993357,803,23,4,6.43558665225209,1
2,-0.33560917545545,804,33,1,6.88926470140749,1
2,-0.33560917545545,804,33,2,7.79430494204025,1
2,-0.33560917545545,804,33,3,9.28481221418992,1
2,-0.33560917545545,804,33,4,10.70181869485,1
4,2.78690440512683,805,20,1,7.84430629744192,1
4,2.78690440512683,805,20,2,11.7201933930239,1
4,2.78690440512683,805,20,3,13.3494889304056,1
4,2.78690440512683,805,20,4,18.6275649400417,1
4,1.32382069425504,806,47,1,6.91358382112142,1
4,1.32382069425504,806,47,2,9.36629335225766,1
4,1.32382069425504,806,47,3,12.8204706196263,1
4,1.32382069425504,806,47,4,14.6712632639785,1
4,-0.72913026252955,807,26,1,2.97123332229685,1
4,-0.72913026252955,807,26,2,3.07321971839796,1
4,-0.72913026252955,807,26,3,3.65301019119534,1
4,-0.72913026252955,807,26,4,5.05444530907716,1
4,-0.283638538466096,808,15,1,5.89257352894851,1
4,-0.283638538466096,808,15,2,6.0628990036138,1
4,-0.283638538466096,808,15,3,5.75837267469075,1
4,-0.283638538466096,808,15,4,9.87106273484396,1
4,0.34429587734521,809,38,1,1.64564199497804,1
4,0.34429587734521,809,38,2,2.68297334028531,1
4,0.34429587734521,809,38,3,5.03361414220834,1
4,0.34429587734521,809,38,4,6.9950709643573,1
3,0.691205233416174,810,50,1,1.55473964097087,1
3,0.691205233416174,810,50,2,3.76914701721546,1
3,0.691205233416174,810,50,3,6.21811416413728,1
3,0.691205233416174,810,50,4,9.51727766011384,1
3,0.50206532068859,811,34,1,4.12431219510882,1
3,0.50206532068859,811,34,2,6.92906949990034,1
3,0.50206532068859,811,34,3,9.1511324264013,1
3,0.50206532068859,811,34,4,10.9148531036386,1
2,-1.41152587646486,813,1,1,0.635281422175095,1
2,-1.41152587646486,813,1,2,-0.19524897403921,1
2,-1.41152587646486,813,1,3,1.72853024968479,1
2,-1.41152587646486,813,1,4,2.17234393070402,1
3,-0.218051121563224,814,19,1,3.98996030929624,1
3,-0.218051121563224,814,19,2,3.61947108202779,1
3,-0.218051121563224,814,19,3,6.54693242187804,1
3,-0.218051121563224,814,19,4,9.17966324650989,1
2,0.33172433040819,815,10,1,6.39479295167847,1
2,0.33172433040819,815,10,2,7.82675895240242,1
2,0.33172433040819,815,10,3,10.8255642677327,1
2,0.33172433040819,815,10,4,11.0001523074901,1
4,2.21344025486774,816,50,1,7.51336276512796,1
4,2.21344025486774,816,50,2,8.59874324157485,1
4,2.21344025486774,816,50,3,13.029219132188,1
4,2.21344025486774,816,50,4,16.9120521607612,1
4,0.348819992628242,817,22,1,-0.114061082923387,1
4,0.348819992628242,817,22,2,2.26071585991732,1
4,0.348819992628242,817,22,3,4.5386705020141,1
4,0.348819992628242,817,22,4,6.2949470891979,1
4,0.919416627905268,820,39,1,4.66681078666074,1
4,0.919416627905268,820,39,2,6.78585833997661,1
4,0.919416627905268,820,39,3,8.49344810909669,1
4,0.919416627905268,820,39,4,11.3094632414992,1
2,0.304077469600218,821,4,1,5.99801660203249,1
2,0.304077469600218,821,4,2,8.6128194109395,1
2,0.304077469600218,821,4,3,11.8794865867376,1
2,0.304077469600218,821,4,4,12.5865619540278,1
3,-0.182608865880009,822,19,1,0.325573810416976,1
3,-0.182608865880009,822,19,2,1.70434849412467,1
3,-0.182608865880009,822,19,3,2.81858365459598,1
3,-0.182608865880009,822,19,4,5.67211879589107,1
4,-0.501324832056346,823,9,1,2.12852030846114,1
4,-0.501324832056346,823,9,2,1.14095668597088,1
4,-0.501324832056346,823,9,3,3.64508984789285,1
4,-0.501324832056346,823,9,4,5.65133040632728,1
3,0.0267182177170687,824,7,1,3.42736941070411,1
3,0.0267182177170687,824,7,2,5.52540933090186,1
3,0.0267182177170687,824,7,3,6.51545603051526,1
3,0.0267182177170687,824,7,4,10.2569096379688,1
4,4.34369414970834e-05,825,50,1,4.72667097035578,1
4,4.34369414970834e-05,825,50,2,7.24610343700994,1
4,4.34369414970834e-05,825,50,3,7.34991583674846,1
4,4.34369414970834e-05,825,50,4,8.83479653294329,1
2,1.09816476778229,826,11,1,3.41576641831158,1
2,1.09816476778229,826,11,2,6.79028191667148,1
2,1.09816476778229,826,11,3,12.6963121550611,1
2,1.09816476778229,826,11,4,11.4567222498303,1
3,-1.33708696582727,827,30,1,3.01031258593,1
3,-1.33708696582727,827,30,2,0.980513226366682,1
3,-1.33708696582727,827,30,3,3.57529536949219,1
3,-1.33708696582727,827,30,4,3.9882342938281,1
2,-0.497254026381953,828,9,1,-3.15843599852795,1
2,-0.497254026381953,828,9,2,0.644043333378604,1
2,-0.497254026381953,828,9,3,1.95550878142589,1
2,-0.497254026381953,828,9,4,2.30294302850341,1
3,0.419802401633569,829,3,1,5.82904863462106,1
3,0.419802401633569,829,3,2,5.63830374169184,1
3,0.419802401633569,829,3,3,7.89295156188953,1
3,0.419802401633569,829,3,4,9.36187561567634,1
4,-1.00046536425936,831,19,1,3.70112709020267,1
4,-1.00046536425936,831,19,2,4.28088659850558,1
4,-1.00046536425936,831,19,3,3.7547087063376,1
4,-1.00046536425936,831,19,4,3.09368188923459,1
4,1.21262884380186,832,32,1,7.02417910194794,1
4,1.21262884380186,832,32,2,8.70911726408815,1
4,1.21262884380186,832,32,3,11.651337052766,1
4,1.21262884380186,832,32,4,15.9644061411005,1
4,0.476878334780998,833,47,1,3.6282905999585,1
4,0.476878334780998,833,47,2,3.47714649675236,1
4,0.476878334780998,833,47,3,10.071235235733,1
4,0.476878334780998,833,47,4,6.57524829181795,1
2,-1.84821416594178,834,43,1,3.16990617872056,1
2,-1.84821416594178,834,43,2,2.34919993867319,1
2,-1.84821416594178,834,43,3,1.65687444319782,1
2,-1.84821416594178,834,43,4,2.79578156537067,1
2,0.666538749999725,835,15,1,6.23183223816016,1
2,0.666538749999725,835,15,2,10.9003482836772,1
2,0.666538749999725,835,15,3,11.5860071192769,1
2,0.666538749999725,835,15,4,14.5324866069504,1
2,0.638913441641584,836,16,1,3.87626496967946,1
2,0.638913441641584,836,16,2,5.77704349787547,1
2,0.638913441641584,836,16,3,8.27200520645974,1
2,0.638913441641584,836,16,4,11.8594362665358,1
2,0.942955435681386,837,39,1,3.04883698066181,1
2,0.942955435681386,837,39,2,4.97456992763011,1
2,0.942955435681386,837,39,3,7.48705560359891,1
2,0.942955435681386,837,39,4,11.3650849177611,1
4,-0.0144998647707663,838,25,1,5.33009436006616,1
4,-0.0144998647707663,838,25,2,5.17089571077939,1
4,-0.0144998647707663,838,25,3,5.8633575588227,1
4,-0.0144998647707663,838,25,4,7.6582258390944,1
3,0.698413711888338,840,31,1,2.73916519466851,1
3,0.698413711888338,840,31,2,4.02692021049868,1
3,0.698413711888338,840,31,3,7.83189249749197,1
3,0.698413711888338,840,31,4,10.6479917286118,1
3,0.392099256663486,841,14,1,2.31524367800251,1
3,0.392099256663486,841,14,2,4.04711784448785,1
3,0.392099256663486,841,14,3,4.99323271013303,1
3,0.392099256663486,841,14,4,7.01247269399903,1
3,1.73178792980401,842,8,1,5.20450608569448,1
3,1.73178792980401,842,8,2,7.3949591856637,1
3,1.73178792980401,842,8,3,11.5394337758998,1
3,1.73178792980401,842,8,4,14.4341994079895,1
4,0.363045443039697,843,37,1,4.03973474419147,1
4,0.363045443039697,843,37,2,3.67864338709382,1
4,0.363045443039697,843,37,3,5.84481973375889,1
4,0.363045443039697,843,37,4,5.33029749308766,1
2,0.977043938684991,845,30,1,5.32655137555344,1
2,0.977043938684991,845,30,2,6.61973608560344,1
2,0.977043938684991,845,30,3,10.9646565693424,1
2,0.977043938684991,845,30,4,13.4286396473849,1
4,3.0956904660252,846,22,1,6.73523716879409,1
4,3.0956904660252,846,22,2,10.2802189400293,1
4,3.0956904660252,846,22,3,14.0188183312231,1
4,3.0956904660252,846,22,4,19.3147538352338,1
2,0.00101833142576829,847,27,1,0.68152105883896,1
2,0.00101833142576829,847,27,2,2.42100187923573,1
2,0.00101833142576829,847,27,3,2.77691557038172,1
2,0.00101833142576829,847,27,4,4.95011483150437,1
2,-0.530827918458771,848,9,1,3.14609591231421,1
2,-0.530827918458771,848,9,2,4.30695995248467,1
2,-0.530827918458771,848,9,3,4.73446055557104,1
2,-0.530827918458771,848,9,4,8.2922808054338,1
3,1.55439700295784,850,47,1,2.60718939032994,1
3,1.55439700295784,850,47,2,4.03260334786527,1
3,1.55439700295784,850,47,3,5.99980488650302,1
3,1.55439700295784,850,47,4,11.5555697701379,1
4,0.154017625523085,851,18,1,6.0935176310009,1
4,0.154017625523085,851,18,2,5.97240430643123,1
4,0.154017625523085,851,18,3,5.03332525382799,1
4,0.154017625523085,851,18,4,11.3299952743939,1
4,-0.807680774910005,852,46,1,1.57467403086924,1
4,-0.807680774910005,852,46,2,4.8756260715617,1
4,-0.807680774910005,852,46,3,1.47296252689445,1
4,-0.807680774910005,852,46,4,1.593177209753,1
3,-0.727938969392492,853,24,1,5.10628078629625,1
3,-0.727938969392492,853,24,2,5.42538532279879,1
3,-0.727938969392492,853,24,3,7.29726263434303,1
3,-0.727938969392492,853,24,4,5.95556240933535,1
2,-0.840086737445816,855,7,1,-0.486847438015574,1
2,-0.840086737445816,855,7,2,1.55372551510286,1
2,-0.840086737445816,855,7,3,3.97126270788082,1
2,-0.840086737445816,855,7,4,5.43621626744939,1
3,1.27748366384548,856,48,1,4.46584089644999,1
3,1.27748366384548,856,48,2,6.31280405392502,1
3,1.27748366384548,856,48,3,10.9439364236959,1
3,1.27748366384548,856,48,4,13.7893362607548,1
4,0.798309531912822,858,37,1,6.56492171660619,1
4,0.798309531912822,858,37,2,9.61213937327729,1
4,0.798309531912822,858,37,3,9.47841043491771,1
4,0.798309531912822,858,37,4,12.9867842676229,1
2,-0.893103170546997,859,4,1,-0.347195109645054,1
2,-0.893103170546997,859,4,2,0.980790019505226,1
2,-0.893103170546997,859,4,3,1.26821576390508,1
2,-0.893103170546997,859,4,4,1.97211120149436,1
4,0.707268347060941,860,5,1,5.7887108275483,1
4,0.707268347060941,860,5,2,5.7183496104373,1
4,0.707268347060941,860,5,3,8.38645042948145,1
4,0.707268347060941,860,5,4,11.086025035873,1
4,0.807544507384879,862,24,1,7.74564433434438,1
4,0.807544507384879,862,24,2,7.07212245572678,1
4,0.807544507384879,862,24,3,9.73922028497842,1
4,0.807544507384879,862,24,4,11.5974063310049,1
4,1.18879508749959,863,20,1,2.13593382115183,1
4,1.18879508749959,863,20,2,3.75077711983428,1
4,1.18879508749959,863,20,3,6.28872600127323,1
4,1.18879508749959,863,20,4,10.200016669316,1
4,0.958114134319062,864,32,1,4.18047709493241,1
4,0.958114134319062,864,32,2,4.26948868458492,1
4,0.958114134319062,864,32,3,6.85065725211126,1
4,0.958114134319062,864,32,4,8.11972938464724,1
3,1.01583204639976,865,6,1,3.8821226912388,1
3,1.01583204639976,865,6,2,5.23439615910206,1
3,1.01583204639976,865,6,3,9.13849576156372,1
3,1.01583204639976,865,6,4,10.6092111025722,1
2,-0.117844065523869,866,44,1,1.62114729556138,1
2,-0.117844065523869,866,44,2,4.10358446988617,1
2,-0.117844065523869,866,44,3,4.88516233819698,1
2,-0.117844065523869,866,44,4,6.04951080347783,1
3,0.667493775658047,867,50,1,2.74838794861275,1
3,0.667493775658047,867,50,2,3.87717198902032,1
3,0.667493775658047,867,50,3,6.05360506515469,1
3,0.667493775658047,867,50,4,10.0471067625103,1
2,0.276667793847538,868,50,1,3.87313315921995,1
2,0.276667793847538,868,50,2,6.64351995145835,1
2,0.276667793847538,868,50,3,8.38044215884465,1
2,0.276667793847538,868,50,4,11.6279835018988,1
2,-0.382631411312762,871,31,1,0.9269885757847,1
2,-0.382631411312762,871,31,2,3.76679078015364,1
2,-0.382631411312762,871,31,3,8.19924911570955,1
2,-0.382631411312762,871,31,4,8.76793593144236,1
4,-1.14425087183015,872,30,1,4.16202004440162,1
4,-1.14425087183015,872,30,2,4.23102360544709,1
4,-1.14425087183015,872,30,3,3.50903107554332,1
4,-1.14425087183015,872,30,4,5.39453660710547,1
4,-0.670687921502876,873,42,1,1.45977679850013,1
4,-0.670687921502876,873,42,2,2.30996316340596,1
4,-0.670687921502876,873,42,3,5.20868928380695,1
4,-0.670687921502876,873,42,4,5.38762628781654,1
3,-1.92160131326798,874,22,1,1.99247232269495,1
3,-1.92160131326798,874,22,2,0.291661783433393,1
3,-1.92160131326798,874,22,3,1.39970353925266,1
3,-1.92160131326798,874,22,4,0.903679621230293,1
3,0.853183995675591,875,38,1,2.71475549585691,1
3,0.853183995675591,875,38,2,3.29521319837091,1
3,0.853183995675591,875,38,3,6.62805739781427,1
3,0.853183995675591,875,38,4,8.49676894159609,1
4,0.761556598453418,876,41,1,2.76889363300318,1
4,0.761556598453418,876,41,2,3.78353491357638,1
4,0.761556598453418,876,41,3,7.01623510673292,1
4,0.761556598453418,876,41,4,7.47532595172208,1
4,-0.565026529050795,877,7,1,2.41973759331413,1
4,-0.565026529050795,877,7,2,3.15354456577182,1
4,-0.565026529050795,877,7,3,3.41641421841207,1
4,-0.565026529050795,877,7,4,5.92743599925362,1
4,1.34758330557555,878,31,1,4.947244113015,1
4,1.34758330557555,878,31,2,7.05972685736747,1
4,1.34758330557555,878,31,3,9.98314855083484,1
4,1.34758330557555,878,31,4,12.3423731850522,1
3,0.506189443732474,879,23,1,5.61513414213591,1
3,0.506189443732474,879,23,2,4.74098345972189,1
3,0.506189443732474,879,23,3,11.0001928014179,1
3,0.506189443732474,879,23,4,14.0521396857879,1
2,0.752736016407303,881,45,1,7.10959378692472,1
2,0.752736016407303,881,45,2,10.4440519979489,1
2,0.752736016407303,881,45,3,11.4046450849573,1
2,0.752736016407303,881,45,4,14.8704963439537,1
3,0.48595704163789,882,48,1,-0.224959621908924,1
3,0.48595704163789,882,48,2,2.9071415491832,1
3,0.48595704163789,882,48,3,6.45691076351933,1
3,0.48595704163789,882,48,4,8.5343953474974,1
2,0.128210580929909,884,26,1,1.51207038230025,1
2,0.128210580929909,884,26,2,2.74959149338084,1
2,0.128210580929909,884,26,3,5.52552728872209,1
2,0.128210580929909,884,26,4,6.5610666560479,1
4,0.292767234930672,886,46,1,-2.21325081770484,1
4,0.292767234930672,886,46,2,-0.275223740657663,1
4,0.292767234930672,886,46,3,3.32944442351023,1
4,0.292767234930672,886,46,4,1.81740834411256,1
4,-1.11957974039913,887,49,1,3.26860476202649,1
4,-1.11957974039913,887,49,2,2.5051326534217,1
4,-1.11957974039913,887,49,3,2.58328200425361,1
4,-1.11957974039913,887,49,4,4.33389030070045,1
3,0.110411896384274,888,36,1,3.29939636895087,1
3,0.110411896384274,888,36,2,5.90142243716357,1
3,0.110411896384274,888,36,3,7.51619906320047,1
3,0.110411896384274,888,36,4,9.37151537048408,1
4,-1.19674861794103,889,14,1,0.692491007676922,1
4,-1.19674861794103,889,14,2,1.03582224047854,1
4,-1.19674861794103,889,14,3,-1.54696591530267,1
4,-1.19674861794103,889,14,4,0.673592902648661,1
3,-0.339065340618912,890,3,1,5.79335571024093,1
3,-0.339065340618912,890,3,2,5.63317393783573,1
3,-0.339065340618912,890,3,3,9.74805469696116,1
3,-0.339065340618912,890,3,4,8.34230219226046,1
4,0.0409999214171037,891,18,1,4.58273703134764,1
4,0.0409999214171037,891,18,2,5.58526889949802,1
4,0.0409999214171037,891,18,3,8.74899268008928,1
4,0.0409999214171037,891,18,4,10.4066782619988,1
4,0.143889638755823,892,48,1,3.6282113511144,1
4,0.143889638755823,892,48,2,6.56569252540022,1
4,0.143889638755823,892,48,3,8.4879780081961,1
4,0.143889638755823,892,48,4,7.48507919133162,1
2,1.09310319874218,893,29,1,1.154304176465,1
2,1.09310319874218,893,29,2,4.23204060990107,1
2,1.09310319874218,893,29,3,6.61539417086256,1
2,1.09310319874218,893,29,4,8.81191581922514,1
2,0.894355972266958,894,36,1,4.21683782661039,1
2,0.894355972266958,894,36,2,6.4949803167643,1
2,0.894355972266958,894,36,3,10.4103808889676,1
2,0.894355972266958,894,36,4,13.7654121207817,1
4,-0.79734433722769,895,9,1,2.97980864762291,1
4,-0.79734433722769,895,9,2,3.76998792614866,1
4,-0.79734433722769,895,9,3,3.42995755282917,1
4,-0.79734433722769,895,9,4,5.7551097172249,1
3,-1.55840109740879,896,18,1,2.32612282868572,1
3,-1.55840109740879,896,18,2,2.29372982498084,1
3,-1.55840109740879,896,18,3,3.55579582845564,1
3,-1.55840109740879,896,18,4,5.53750031182622,1
3,0.947698976518258,897,50,1,0.163669597802678,1
3,0.947698976518258,897,50,2,3.60521310007041,1
3,0.947698976518258,897,50,3,7.87317913118184,1
3,0.947698976518258,897,50,4,9.03737711210481,1
3,0.199500196810161,898,29,1,7.02634645277703,1
3,0.199500196810161,898,29,2,5.50321030083181,1
3,0.199500196810161,898,29,3,8.66071349467658,1
3,0.199500196810161,898,29,4,10.4256498742518,1
3,0.424964643922611,899,47,1,1.63803490817486,1
3,0.424964643922611,899,47,2,2.25614877731246,1
3,0.424964643922611,899,47,3,2.81100121295943,1
3,0.424964643922611,899,47,4,4.80657291681718,1
3,-0.224989149448325,900,28,1,0.817652142821081,1
3,-0.224989149448325,900,28,2,4.2626620710095,1
3,-0.224989149448325,900,28,3,7.01386874633319,1
3,-0.224989149448325,900,28,4,9.05466975349052,1
4,0.83041102584794,901,19,1,6.27882771539296,1
4,0.83041102584794,901,19,2,8.82642528294209,1
4,0.83041102584794,901,19,3,10.0324375629663,1
4,0.83041102584794,901,19,4,11.6348713439561,1
3,0.857615127072195,902,13,1,5.03195714279597,1
3,0.857615127072195,902,13,2,4.38258090441041,1
3,0.857615127072195,902,13,3,9.71466143839054,1
3,0.857615127072195,902,13,4,14.2002713479405,1
4,0.567204917821337,903,25,1,6.69902714370613,1
4,0.567204917821337,903,25,2,7.0434126988092,1
4,0.567204917821337,903,25,3,11.3782994119761,1
4,0.567204917821337,903,25,4,12.510534704903,1
4,1.14835520659679,906,39,1,0.0705717347542284,1
4,1.14835520659679,906,39,2,4.27446500815213,1
4,1.14835520659679,906,39,3,5.36112571128096,1
4,1.14835520659679,906,39,4,8.04081339031172,1
4,1.08717968119208,907,35,1,6.34966752801006,1
4,1.08717968119208,907,35,2,9.39049725892443,1
4,1.08717968119208,907,35,3,9.19821939014735,1
4,1.08717968119208,907,35,4,10.892437980764,1
4,-0.83696017830055,909,18,1,1.66909895889953,1
4,-0.83696017830055,909,18,2,4.37101520634943,1
4,-0.83696017830055,909,18,3,4.28526411836228,1
4,-0.83696017830055,909,18,4,5.62611463038268,1
4,1.08432739103804,910,17,1,4.68490614185039,1
4,1.08432739103804,910,17,2,5.72271219455604,1
4,1.08432739103804,910,17,3,10.1765498458991,1
4,1.08432739103804,910,17,4,12.0072809911345,1
3,2.5574897120033,911,41,1,5.96319209432108,1
3,2.5574897120033,911,41,2,9.62849459690426,1
3,2.5574897120033,911,41,3,12.87161866168,1
3,2.5574897120033,911,41,4,16.0552276892257,1
4,1.86284889261961,913,26,1,3.05821236054535,1
4,1.86284889261961,913,26,2,5.87680936063999,1
4,1.86284889261961,913,26,3,9.94449477081098,1
4,1.86284889261961,913,26,4,12.6924751250628,1
4,0.0946193688207516,915,24,1,1.33324477352723,1
4,0.0946193688207516,915,24,2,3.52233582224257,1
4,0.0946193688207516,915,24,3,2.53707042330657,1
4,0.0946193688207516,915,24,4,5.9278825091763,1
3,0.722385163922888,916,6,1,2.73514063676157,1
3,0.722385163922888,916,6,2,5.56880492146858,1
3,0.722385163922888,916,6,3,10.014520574611,1
3,0.722385163922888,916,6,4,9.82715467954273,1
4,0.380578622594951,918,45,1,2.34320951852491,1
4,0.380578622594951,918,45,2,2.74539715447019,1
4,0.380578622594951,918,45,3,6.13162194426946,1
4,0.380578622594951,918,45,4,7.39170094325793,1
4,0.247212889229386,920,6,1,5.883829408768,1
4,0.247212889229386,920,6,2,7.31623572022049,1
4,0.247212889229386,920,6,3,9.07531821513019,1
4,0.247212889229386,920,6,4,10.1533774904073,1
4,1.94323450584652,922,39,1,4.12791223086125,1
4,1.94323450584652,922,39,2,7.46484548686411,1
4,1.94323450584652,922,39,3,11.2708914375083,1
4,1.94323450584652,922,39,4,15.9683419913425,1
4,-1.83199272615352,923,29,1,2.69532490782402,1
4,-1.83199272615352,923,29,2,-0.785555110995881,1
4,-1.83199272615352,923,29,3,-0.187038869762076,1
4,-1.83199272615352,923,29,4,1.59818329915032,1
3,-1.52424068701999,925,46,1,-1.38107876056998,1
3,-1.52424068701999,925,46,2,-1.52619493526021,1
3,-1.52424068701999,925,46,3,0.199729041223063,1
3,-1.52424068701999,925,46,4,-1.85730552975388,1
4,-2.11008017882646,926,24,1,2.10163150504953,1
4,-2.11008017882646,926,24,2,1.6749846750541,1
4,-2.11008017882646,926,24,3,-1.9519714627901,1
4,-2.11008017882646,926,24,4,-1.20158196143128,1
3,0.823508194547813,928,15,1,4.16833735165294,1
3,0.823508194547813,928,15,2,5.32381975455558,1
3,0.823508194547813,928,15,3,8.5381571838103,1
3,0.823508194547813,928,15,4,11.5999629959928,1
4,0.325246987103719,930,20,1,0.250515849619734,1
4,0.325246987103719,930,20,2,4.2080829471269,1
4,0.325246987103719,930,20,3,2.52242177436699,1
4,0.325246987103719,930,20,4,7.48771667539397,1
2,1.49258333424186,931,38,1,4.57125602620195,1
2,1.49258333424186,931,38,2,6.1717727844768,1
2,1.49258333424186,931,38,3,10.8802639420817,1
2,1.49258333424186,931,38,4,13.9560275960402,1
2,0.228691203727327,932,13,1,-1.01133196415063,1
2,0.228691203727327,932,13,2,1.94089429656321,1
2,0.228691203727327,932,13,3,4.4934693889446,1
2,0.228691203727327,932,13,4,7.04255756656765,1
2,1.26480050696724,933,3,1,6.38928150698387,1
2,1.26480050696724,933,3,2,10.472668114206,1
2,1.26480050696724,933,3,3,14.4839216436717,1
2,1.26480050696724,933,3,4,18.5366121515655,1
3,-1.76985114708012,934,3,1,3.56050845543269,1
3,-1.76985114708012,934,3,2,1.65042303842922,1
3,-1.76985114708012,934,3,3,3.2046237035655,1
3,-1.76985114708012,934,3,4,2.84689507181391,1
4,-0.11356899193592,937,7,1,2.14177174795304,1
4,-0.11356899193592,937,7,2,2.1682308463459,1
4,-0.11356899193592,937,7,3,4.68682484940943,1
4,-0.11356899193592,937,7,4,4.53189386251892,1
3,-0.761102489338664,941,10,1,5.67356754040958,1
3,-0.761102489338664,941,10,2,4.76186744508267,1
3,-0.761102489338664,941,10,3,6.03745526004773,1
3,-0.761102489338664,941,10,4,7.55702040720674,1
2,-1.05495225678107,942,33,1,0.699615982359401,1
2,-1.05495225678107,942,33,2,2.76325762519923,1
2,-1.05495225678107,942,33,3,0.724323439075728,1
2,-1.05495225678107,942,33,4,4.08113922001822,1
4,0.498993790394596,943,24,1,1.84042321769237,1
4,0.498993790394596,943,24,2,5.91059811224073,1
4,0.498993790394596,943,24,3,4.81632699466135,1
4,0.498993790394596,943,24,4,8.39950986197924,1
2,-2.02437427725845,944,14,1,3.49620549207882,1
2,-2.02437427725845,944,14,2,4.04926733609115,1
2,-2.02437427725845,944,14,3,4.27771574900248,1
2,-2.02437427725845,944,14,4,4.09331679143014,1
2,-1.6818355608683,945,7,1,5.8701328495173,1
2,-1.6818355608683,945,7,2,4.81038857532961,1
2,-1.6818355608683,945,7,3,5.50720565348212,1
2,-1.6818355608683,945,7,4,5.84561108616967,1
2,-0.889934280713449,947,4,1,4.60726684157879,1
2,-0.889934280713449,947,4,2,4.99551927653749,1
2,-0.889934280713449,947,4,3,6.44399585433065,1
2,-0.889934280713449,947,4,4,8.65653558518417,1
3,0.46491090544686,948,42,1,4.23958933351371,1
3,0.46491090544686,948,42,2,2.68099000940937,1
3,0.46491090544686,948,42,3,9.7789399044425,1
3,0.46491090544686,948,42,4,11.5148629783035,1
2,-0.0285225665815589,951,21,1,4.35888230292459,1
2,-0.0285225665815589,951,21,2,7.26626306189514,1
2,-0.0285225665815589,951,21,3,9.55206547909915,1
2,-0.0285225665815589,951,21,4,8.92399814435688,1
3,0.383307303997253,952,23,1,1.48234208131725,1
3,0.383307303997253,952,23,2,3.39921127368201,1
3,0.383307303997253,952,23,3,6.1986538904113,1
3,0.383307303997253,952,23,4,8.13788146382784,1
4,0.946261063577315,953,39,1,5.95801328308588,1
4,0.946261063577315,953,39,2,6.50737058812468,1
4,0.946261063577315,953,39,3,10.655726230473,1
4,0.946261063577315,953,39,4,11.9770934939378,1
4,1.63364869466264,954,47,1,-0.243576221070279,1
4,1.63364869466264,954,47,2,4.31183253049749,1
4,1.63364869466264,954,47,3,5.63719644823959,1
4,1.63364869466264,954,47,4,9.92350203766564,1
3,2.05693494994649,955,40,1,6.71499145697669,1
3,2.05693494994649,955,40,2,8.56772984167359,1
3,2.05693494994649,955,40,3,11.2949810011614,1
3,2.05693494994649,955,40,4,16.4860025194257,1
4,-0.0606737050229097,956,19,1,1.60349655582362,1
4,-0.0606737050229097,956,19,2,4.25333151026494,1
4,-0.0606737050229097,956,19,3,2.978316187447,1
4,-0.0606737050229097,956,19,4,5.72990028237769,1
3,-1.44247664833564,957,9,1,1.68367358474564,1
3,-1.44247664833564,957,9,2,2.47319253516062,1
3,-1.44247664833564,957,9,3,1.54009329885592,1
3,-1.44247664833564,957,9,4,0.90721670814482,1
4,-0.971811191323738,958,43,1,0.42520021209834,1
4,-0.971811191323738,958,43,2,1.76004475593687,1
